"[0.013646891928268998,0.13278441269462576]",15
"[0.06658625307294136,0.09388358511295108]",11
"[0.37754436292393634,0.29844989459840726]",3
"[0.039306352300345945,0.16863783188116827]",8
"[0.24935405881531453,0.15336837409341014]",15
"[0.2759214216476808,0.04298421615390767]",4
"[-0.2570562949253695,0.3229379425444459]",5
"[0.003256251350666421,0.1706535914658484]",0
"[0.00898267307310538,0.9018111634377176]",18
"[-0.1705202912828415,0.2321430526417661]",8
"[-0.15099577664624358,0.3157296903254388]",5
"[0.0977686286482558,-0.01550682169530885]",3
"[0.06661626179060877,0.20996992402550932]",6
"[0.1908519985947137,0.059820534349563]",4
"[0.3308248037171687,0.5507676980411638]",6
"[0.2524430572046627,0.025850938009130006]",4
"[0.05566041101265817,0.35161033423540883]",0
"[-0.10230751037338728,0.2447033491114944]",0
"[0.3148669558656891,0.005464134261008544]",4
"[-0.3317318506487663,0.5298373545667496]",6
"[0.26969452606268124,0.12542079245395663]",4
"[0.0693291848305466,0.3422761139017675]",0
"[-0.0470617536598955,0.4276729582767944]",17
"[-0.17078549710851376,0.4669633737819336]",17
"[-0.3870591370356929,0.6087248342123596]",10
"[0.2765787196052306,0.3566985109158377]",3
"[-0.17826053533415945,0.4661786359700601]",10
"[0.14675455245539146,0.09586852083825974]",4
"[-0.22616929822468979,0.5820644154582557]",10
"[-0.06293032988843661,0.48329798525426265]",17
"[0.06287668634263394,0.13518953520417232]",8
"[0.09545211453901982,0.02722882296227537]",11
"[0.39550768400614106,0.328574521180268]",2
"[0.16236340209590744,0.11507855371613443]",4
"[-0.3287223772581886,0.7106728576103005]",10
"[-0.14404436999144715,0.4868541509382173]",10
"[-0.10207960180620712,0.06855248798282487]",11
"[-0.010394512742011124,0.17147069973519127]",11
"[-0.05211417245712205,0.1745963160793076]",8
"[0.09315566389109013,0.16173185320042022]",17
"[-0.21194379597474491,0.18669965987405437]",17
"[-0.08486948047656795,0.09114072291991934]",8
"[0.10213582690552112,0.09500405120695365]",4
"[0.007813654372298182,0.16068319410056522]",11
"[0.06364365465828611,0.8422008510287305]",18
"[0.19616372275293548,0.21535488744044357]",0
"[0.22342238918935675,0.23344797244746046]",7
"[0.25191283770481854,0.25504851635958903]",7
"[0.18398194359944278,0.5240943257315971]",2
"[0.2213683494309846,0.24107335545701958]",15
"[0.45197735375209763,0.47513472877391544]",12
"[0.19941148532646802,0.27700690292309715]",0
"[0.06256270292395193,0.09834824763874857]",7
"[-0.19098793503314654,0.3896763265518334]",5
"[-0.006184381164924764,0.11133416976286015]",15
"[-0.036991526101760513,0.09524459129122802]",1
"[-0.019820798963409048,0.7179475790556438]",18
"[-0.11222023506159368,0.7188635023907284]",10
"[0.10550967440031107,0.18724983969758474]",17
"[0.3060839851175427,0.16171247642835979]",4
"[0.12021264073457444,0.2962414417545802]",8
"[0.029810441335758595,0.13213729840321659]",4
"[-0.10230751037338728,0.2447033491114944]",0
"[-0.2691336096129363,0.26277100771617484]",6
"[0.06079452243792867,0.32725096429617534]",0
"[0.26032851054181666,0.45467360964459547]",2
"[-0.10076630499282725,0.14062022214745462]",11
"[-0.168460859297151,0.25032276310766577]",8
"[-0.10753943857268312,0.2773571592184372]",5
"[0.08324931679754988,0.47262414410231923]",18
"[0.39609257199817627,0.16572353509691545]",4
"[0.029017477529229674,0.35648058723363435]",17
"[0.02996593459368848,0.3679272200549415]",12
"[0.48149889479783337,0.4286424023531552]",2
"[-0.2889157173664618,0.9003230386882872]",18
"[-0.0647762321829589,0.5500236347919482]",5
"[-0.018619896062451763,0.5643570720782706]",18
"[0.576882353002864,0.33363168307161806]",2
"[-0.10277827991435325,0.38564449400899825]",0
"[-0.22368065651982155,0.12505315305311798]",8
"[-0.15816445753631234,0.33721375678988796]",8
"[0.2600004443016768,0.19403421606457405]",4
"[8.635305651747693E-4,0.23835109601603852]",8
"[0.22673023152562766,0.1452314781583472]",4
"[0.14145822853920012,0.23025560272808565]",7
"[0.15798857533180174,0.34895668923867174]",17
"[-0.026965433613599266,0.18699528363717122]",0
"[-0.06754845438457704,0.5318564053078062]",18
"[0.021290202977681902,0.36208666693598035]",0
"[0.441675410259035,0.36985690110448444]",2
"[0.030711073457856577,0.2461508631895935]",15
"[0.13361604021834952,0.09273308896029399]",15
"[0.012987760941235965,0.16490931777340345]",11
"[-0.3361882240184393,0.499548750574507]",10
"[-0.36715594465844426,0.08042028013481546]",1
"[0.22013133236273952,0.5585877838097115]",2
"[0.2518361053997874,-0.01893258599329893]",11
"[0.11573318575504962,0.20312900227919303]",7
"[0.3124304610218697,0.10569633035414394]",4
"[0.431908438572462,0.39296932089318815]",12
"[-0.03244087918847769,0.4394675533450945]",6
"[0.07293043007937687,-0.002939957062173846]",15
"[-0.06876118596881961,0.3366169757800046]",8
"[0.058627125585427604,0.1435912752808327]",17
"[0.08836234784819913,8.478256779324844E-4]",4
"[0.566901047887728,0.3339629792219028]",2
"[-0.35696703140903513,0.14722394327091717]",5
"[0.08732267346913779,0.0920281925877227]",3
"[0.10593581042369285,0.22527738437171424]",8
"[0.08581898731865494,0.10164679452053466]",4
"[0.099619417864589,0.6251003305457299]",18
"[0.2594593916689934,0.06905979903516687]",4
"[0.024572956293537174,0.24678517509290057]",6
"[0.4988328220270474,0.5614714857234949]",2
"[-0.019899025495477257,0.20866336617335568]",0
"[-0.03620094578917096,0.14582331551145503]",6
"[-0.04190771364535051,0.5357251321641275]",0
"[-0.06824852014572638,0.30222352797548585]",5
"[0.38897626020090303,0.22165386797806746]",3
"[-0.08166224914051554,0.612132291911424]",18
"[-0.6427308536279934,0.3240914888044355]",10
"[0.15455809172747087,0.03952085225447674]",15
"[0.0361170525534599,0.3849997840039501]",17
"[-0.026194371961015872,0.3571439756136985]",6
"[-0.008319635543376388,-0.028429757660763166]",11
"[0.035597785082652655,0.3913978435846366]",0
"[0.11436908351058808,0.508249203721268]",0
"[-0.12713781600783675,0.16294566778385977]",8
"[0.0657518427887559,0.6565901866931642]",0
"[0.129548532751879,0.06899235117207544]",3
"[-0.36161409625057717,0.4719591181879413]",5
"[0.008876227729074454,0.19584599264927835]",17
"[-0.2311212558363016,0.09301804525144847]",11
"[0.1268027151743511,0.09065653301105274]",4
"[0.20708286218046482,0.023547964285718384]",4
"[0.02901417139069499,0.15582536200900948]",15
"[0.2851611426104782,0.46685516235410046]",2
"[0.04359767177677264,0.06516709856808936]",6
"[0.04518404700799597,0.729492333673585]",18
"[-0.06465466925599714,0.07879633531377953]",11
"[-0.13187594914219847,0.30696935595492036]",8
"[-0.20414991180819442,0.04738712454806891]",1
"[0.001089635040935677,0.44226680768421567]",8
"[-0.15941144789640824,0.2887208282332411]",5
"[0.20327004974946744,0.38835571674808333]",2
"[0.008753187461893047,0.20293781310237363]",8
"[0.19723616931624277,0.28685043352243134]",7
"[0.1319644124663213,-0.03903109476385917]",4
"[0.35431315322113793,0.13049336079629315]",12
"[-0.022531896529153023,0.754924960355363]",18
"[0.18398759897928574,0.19083330216612487]",4
"[0.1417211425963743,0.5391816544896112]",0
"[-0.07993519078458743,0.12239630853037672]",8
"[0.11813770673175157,0.13744031925561534]",4
"[0.19852775117320845,0.10078087298006362]",15
"[0.39779328316652274,0.4350785955031905]",12
"[-0.06608803240584173,0.29558365507468154]",17
"[0.04025544353439929,0.2948476074093978]",17
"[0.09167618878060228,0.554445947339237]",18
"[-0.043863607117744965,0.15908460677616476]",1
"[0.10407709637330213,0.1630528039226083]",7
"[0.172662126452492,0.10611875483246336]",4
"[0.04219607198303181,0.407980206636635]",17
"[0.14903160738641985,0.17683893719654553]",7
"[-0.2536513368220469,0.17086689598991517]",8
"[0.056501373269995915,0.13541423701660746]",7
"[0.1320563596710569,0.01118708578363594]",4
"[0.08739436893298352,0.4893335294534602]",18
"[-0.16101385422527265,0.2592760851492597]",17
"[0.24307151973871738,0.16035687148926936]",4
"[-0.20095057137921965,0.6024962278154934]",18
"[-0.6120319410464827,0.6529638818743836]",10
"[-0.16715712793508875,0.4698200618477326]",17
"[0.07147115354215072,0.20845217972153968]",15
"[0.09997965745297716,0.35617472198539335]",17
"[0.13506091861497874,0.46450722960496715]",17
"[0.3198710209146219,0.18913159526836645]",4
"[0.023873400833710395,0.17669122125687511]",5
"[-0.09034646014630617,0.15193098319127962]",5
"[-0.03788128507584987,0.5110527758237334]",17
"[-0.14477800781912775,0.5381446860042831]",10
"[-0.038501608771140894,-0.008899567792090966]",11
"[0.1622050427754871,0.1751999928165089]",15
"[-0.03524356210974516,0.5831311587447012]",18
"[-0.40909863409912606,0.5885520573141307]",10
"[0.04650535111241516,0.03966808856936704]",11
"[0.1535942067018357,0.4138339177356025]",17
"[-0.04447270912570611,0.34284236103935084]",0
"[0.13406016312298422,0.21350448697156957]",7
"[0.18225466949282138,0.3076396414866588]",3
"[0.18812358343954155,0.28239720020430403]",3
"[-0.008141001276769963,0.15525574092440853]",11
"[0.165971943921771,0.2402405433745134]",15
"[0.9696009805231377,0.38064517798235775]",2
"[0.12351593271948272,0.48106735660160627]",0
"[0.46076124664911877,0.21659870134531006]",2
"[0.21627544249534755,0.3680298195233191]",4
"[0.23069249204307246,0.18587675093295097]",3
"[0.3793228527825089,0.16370625895194416]",2
"[0.23212831494573372,0.08848460132883386]",3
"[0.2507987964878511,0.0025325634470962227]",4
"[0.018451305499437222,0.09325084671669404]",11
"[0.13940790005175582,0.2349297717460947]",15
"[0.10523979327981517,0.37897270050967313]",0
"[0.013878612976568505,0.22732686000878646]",17
"[0.040627725462433595,1.0329670622559401]",18
"[0.20687004549679516,0.3347467287146209]",3
"[-0.0650709439200914,0.25006218699045885]",0
"[0.1266763598661854,0.18257247721115086]",15
"[0.30413411628443066,-0.06893581788072015]",3
"[0.1967318266901916,0.27414973221771033]",0
"[0.16711882105920883,0.10679132627246894]",6
"[0.3822475335981126,0.09394684106855183]",12
"[-0.14294088800972893,0.16452233941255703]",5
"[-0.021720194864598252,0.461541396749348]",18
"[0.20342079793291024,0.28116049281724254]",4
"[0.09057258403367532,0.07066957019516393]",11
"[0.08122017592139197,0.16131165530507677]",11
"[0.2327252073985573,0.0853885333211808]",3
"[-0.334876696978284,0.144971728273017]",8
"[0.1460369050672775,0.16734622364447352]",0
"[0.052670347052201937,0.15018006548949187]",11
"[0.3058892260598633,0.01671382523702296]",4
"[0.004608118054977878,0.02554394596236318]",11
"[0.2889438384235933,0.34559031948800656]",4
"[0.07531156360380267,0.3674382128318586]",0
"[-0.047425735343743405,0.3119131317687569]",17
"[0.4035667372250417,0.38628942545472034]",7
"[0.035804388232174245,0.17462425236644985]",7
"[0.07703036226302025,0.3269393645526967]",17
"[-0.1596723891253482,0.5826380020650888]",18
"[-0.015946518807075816,0.21150868530839095]",8
"[0.07672580071140714,0.06560597549140734]",4
"[0.24588271101399017,0.2563177947788642]",3
"[-0.2836748829024751,0.58019203893937]",10
"[0.11059256330650075,0.30335122111347934]",7
"[-0.2464027288579984,0.5741181534740172]",18
"[0.2535880813229485,0.041345046626361716]",12
"[0.08555356839884125,0.19774785138413983]",0
"[-0.028638583813499867,0.13349985917935414]",15
"[0.3395610734225349,0.15202687520855349]",3
"[0.22517215825144307,0.32347084487626665]",12
"[0.10942141945183079,0.2443622597435493]",0
"[0.0531478176656992,0.2957050868298914]",0
"[0.2503880950353603,0.2229182982761581]",4
"[0.24489001313366404,0.11885203411627165]",4
"[0.2654623254796999,0.35396661210887376]",6
"[0.6382975561128231,0.47119129980888347]",2
"[0.35221344279959077,-0.014688494319438916]",4
"[0.2516028603364514,0.173632089736148]",4
"[0.4294767862991141,0.2199335695479363]",2
"[0.22528633075152513,0.03889834056998732]",4
"[0.1563733393844258,0.18428206816006196]",3
"[0.15360672297093586,0.1972201696373853]",15
"[0.29372731417344367,0.25407268036274755]",7
"[-0.18423643509439558,0.10775837519243413]",8
"[-0.06352544504671574,0.05232902406278429]",5
"[0.2847591315998275,0.19337654097573398]",3
"[0.33254719259748516,0.2973478198079321]",7
"[0.14876155139290562,0.2335998199947133]",4
"[0.18402125940113925,-0.017994369987058875]",11
"[0.21617329905185423,0.21500223505331834]",4
"[-0.29494329586529294,0.4853757468492954]",5
"[0.21781144266587588,-0.012132257642887369]",4
"[-0.046969566782394244,0.1641327535827111]",8
"[0.09156487115823578,0.7441013640710092]",18
"[-0.1315382273451653,0.3483533961423204]",17
"[0.06207473565285222,0.29704805672053763]",17
"[-0.04979026227422839,0.509686884139482]",17
"[0.13860480163662772,-0.039024044732457325]",3
"[-0.1904591422361392,0.7130276648552969]",18
"[0.08015605826068375,0.06468790177217809]",4
"[0.1077768989411923,0.07629589413464866]",4
"[0.4685975169549049,0.5042987287768812]",6
"[-0.21297142438324448,0.24892843193937617]",5
"[0.05514156055546962,0.12252194355196461]",15
"[0.1981542154851776,0.194073357805122]",3
"[-0.11756458076697618,0.0773381594462004]",6
"[0.3726326218328289,0.49459434450029227]",2
"[-0.04764423267077959,0.10299495004148901]",11
"[0.7606867356211902,0.5040631023674983]",2
"[0.251895652243477,0.3480210928161507]",2
"[0.1135691458258972,0.28732988825650785]",17
"[0.2811867914097359,0.21846413100849824]",12
"[0.024203259608630304,0.24911669148357032]",6
"[0.08524909531492071,0.21270611663475492]",17
"[-0.04529462356077906,0.21127749549145008]",0
"[0.1489632986345936,0.3039314691568562]",0
"[0.14853023924062617,0.42286912552935896]",17
"[-0.2908540409551026,0.29138558115248536]",10
"[0.24115704217648523,0.05114511235840692]",4
"[-0.06944308543424045,0.1861751621943212]",11
"[0.05211277687592195,0.07619966197931036]",4
"[-0.08195720746679225,0.3465903914455512]",17
"[0.19338341430564068,0.3258877440018859]",7
"[-0.2167713934255427,0.35745474833392993]",17
"[0.050595764221654405,0.6501499253146472]",0
"[0.33450948381440915,0.19788869225341305]",7
"[0.1832857158571583,0.37813786768481156]",0
"[0.2544270977313722,0.021074135028669214]",4
"[0.10353659714391024,0.5237513599574184]",18
"[-0.03916486410090431,0.06342407831736348]",15
"[0.010694752739765584,0.24725465848921369]",0
"[-0.0616510708743693,0.5836623648135295]",18
"[0.00369477743807102,0.22754975263111143]",17
"[0.2812904011336601,0.13625347160758522]",7
"[0.16014584088783296,0.06425869042066579]",11
"[0.07511526069814592,-0.050765331925150495]",15
"[0.3524836831977274,0.37673038427666156]",2
"[-0.05482526075889342,0.0916969677030062]",11
"[0.027747542924235535,0.6178013677196885]",18
"[0.2691130881304097,0.2449666489983361]",3
"[0.2441067822443093,0.23568155843013372]",12
"[0.0017822870075378805,0.4985738293540857]",17
"[0.3791209307868093,0.13092324029353886]",15
"[-0.11896599595656365,0.5214860215961495]",17
"[-0.11071208952946929,0.62706233721095]",18
"[-0.012816297990617759,0.13432060876015275]",11
"[-0.11824336493723261,0.2538507521276456]",0
"[0.220346886598713,0.1323568204282282]",4
"[-0.036959852428992634,-0.13152802050483534]",11
"[0.1581921302961313,0.4785058120678386]",2
"[0.5073561271418291,0.37217261454073924]",2
"[0.0854466017966779,0.21637945705083705]",7
"[0.507837153769169,0.3684194181901448]",12
"[-0.08064620648740345,-0.07068432055359476]",11
"[-0.1148800521054571,0.1714050599254303]",8
"[0.10273598759356832,0.5347549170292211]",0
"[-0.08349162780002485,0.08106527975055872]",1
"[0.21133794012524063,0.3297879549277921]",15
"[0.031988657043201474,0.43532187559747376]",6
"[-0.01644684279417949,-0.017961457047404802]",11
"[-0.054539440420653826,0.07474106171445755]",11
"[0.13334832904250676,0.22612463224229748]",0
"[-0.008270311182612344,0.2616348552079337]",0
"[0.10831490737170703,0.1677982026506974]",3
"[0.11077765549930009,0.004854113630775973]",7
"[-0.08320733315507375,0.26412542019105784]",5
"[0.057436544304205056,0.24292739887258535]",8
"[0.15592784593244374,0.30223017966594246]",4
"[0.1250309068958192,0.2805547376743932]",4
"[0.2017597400193732,-0.04963938446301382]",15
"[-0.06851276465901995,0.698940972297706]",18
"[-0.05627521234712825,0.2837652867893374]",0
"[-0.15859376699383404,0.23683377489586482]",15
"[0.15926824895607314,0.23140406992353013]",4
"[0.20287896233174396,0.04365058423357722]",4
"[0.18026171984316394,0.3107554010600633]",2
"[-0.2998346566861371,0.31500338453747284]",1
"[0.07314457077636327,0.30350478527756725]",0
"[-0.3725800275193517,0.32232554571352356]",10
"[0.3470335504787748,0.14756946244108055]",3
"[-0.0025046453895354037,0.40505828204401445]",0
"[0.20263130687122152,0.018854914393832606]",11
"[0.17120324826245784,0.382590611361187]",0
"[-0.09099141666316592,0.04097384901488518]",15
"[-0.1580133864501674,0.03626122172571504]",11
"[0.12110364132712262,0.17895953149145793]",4
"[0.13108172380011449,0.14837319554838366]",7
"[0.32397834934155156,0.29275270869095127]",3
"[6.459008638527719E-4,0.5460536933919222]",18
"[0.2328463453603445,0.048377765078524634]",4
"[-0.09500641616431206,0.2894139536150828]",8
"[-0.08546552084551165,0.230282956794854]",5
"[0.20552113050454415,0.565172765746465]",18
"[0.3067537842982418,0.1325497261572997]",3
"[0.03822748457936487,0.28616273315456253]",17
"[-0.15752793612666496,0.22105554638536037]",17
"[-0.14276623692266371,0.5587858303455434]",18
"[0.11231185225854723,0.16537399172767708]",7
"[0.16508042895635378,1.2242627970291928]",18
"[-0.23272171001649697,0.3326726667796794]",5
"[0.4275353115491551,0.3519836209141445]",12
"[0.057590068605070925,0.07237718906842588]",4
"[0.09221085565590394,0.2635165537672052]",15
"[-0.2080372263867678,0.7888572051646668]",18
"[-0.1167134351165234,0.16772327835926343]",5
"[0.08651540620047513,0.02277892480825114]",11
"[-0.057575680010107586,0.1335788000200705]",11
"[0.10364039415274298,0.4584060326655298]",17
"[0.02330195531639606,0.23365374520397805]",17
"[0.27192966403665775,0.17872562404874087]",4
"[0.38462940340363383,0.05775138308173798]",4
"[0.49047972711121357,0.20367363911101188]",2
"[0.3417707622139797,0.1738443993416855]",3
"[0.3291274541180423,0.40523342648999394]",7
"[0.08985193515046724,0.24994186475573568]",4
"[0.2030338404234418,0.26963645230064553]",7
"[-0.18937360753508392,0.6828649356812652]",18
"[0.152905914716016,0.30798174702539793]",0
"[-0.2508762075846687,0.25045726754813047]",5
"[-0.12918489777150338,0.5051511886607088]",0
"[0.010569134448563375,0.12752327737432578]",8
"[-0.2091482122350301,0.3136375154199373]",8
"[0.25050386288004706,0.3027176504735691]",7
"[0.1920637109926593,0.2627434695901086]",15
"[0.30183818154986036,0.31569764148144935]",7
"[0.10088900048632266,0.15065717240655657]",4
"[0.25049134641431603,0.09207093527134036]",4
"[0.16179081423703873,0.1757549956821861]",15
"[0.429625865912561,0.40897549883737505]",2
"[0.10139132500290841,0.15595910581833625]",11
"[0.2782788638518944,0.27237077567904056]",7
"[0.23784104430842543,0.20454333723757426]",4
"[0.1697173805088309,-0.045399298691350204]",4
"[-0.0533083809404528,0.1430202752951368]",11
"[0.12957669599350835,0.3636614359813045]",0
"[0.569546470224038,0.14006243576959237]",2
"[0.17621725736198415,0.18106268941407822]",4
"[-0.2704553186711918,0.9297639705357149]",10
"[0.35781408740696874,0.18821117247093294]",3
"[0.32759899317829094,0.3024727277092276]",2
"[0.017065877822326825,0.07324100862225309]",4
"[0.06341876474014387,0.2936316478794192]",0
"[0.34531271784378387,0.0554967406364122]",15
"[0.0016151571010970135,0.025923863751214714]",11
"[0.3178296829422117,0.35009090764460826]",2
"[0.14645453548647325,0.2359332342909017]",4
"[-0.29436514926324603,0.29740966715773837]",10
"[-0.13571654398792865,0.40616532989132875]",8
"[0.07561212140660706,0.14632035975197338]",11
"[-0.12398342174965948,0.20800459406875868]",17
"[-0.48330320648544123,0.7341233216699912]",10
"[0.1188475491140249,0.7205216177835924]",18
"[0.15055625196637007,0.13231616544739472]",4
"[-0.29250318789979807,0.49659017737256844]",10
"[0.2312349776720245,0.2234370779734216]",7
"[0.355345681857528,0.2236511799657719]",2
"[0.10749346689750822,0.08014501646725186]",11
"[0.04609020722269476,0.3633155110725313]",17
"[0.1675196843826492,0.11460535528832509]",4
"[0.26768702011154744,0.39520931525015285]",3
"[-0.07897270298131046,0.4216226123591105]",17
"[0.25237331717875083,-0.07111909783990185]",4
"[-0.18014739347553313,0.1054842139368366]",6
"[0.4233228383575799,0.5645582484121043]",7
"[0.07307801911275405,0.18553867926413858]",0
"[-0.39023507783213074,-0.17254555396576884]",1
"[0.05924432396443746,0.2997646342347058]",12
"[0.3125079235396365,0.3877502438872974]",3
"[0.08337670778238591,0.056832866930239305]",11
"[-0.22204132247853808,0.5163384925574579]",10
"[0.2735322214569642,0.3530241895197473]",2
"[0.07871806897161257,0.3566221788580892]",6
"[0.41442743708548574,0.18858637123755653]",3
"[0.46979113839320763,0.501085188446084]",2
"[0.09377825887016852,0.21728147311606238]",7
"[0.22043983536598308,-0.09104855727652537]",4
"[0.0029092280030794185,0.09391171288409668]",15
"[-0.10159577592234648,0.6615437555759675]",18
"[-0.23417047879391634,0.38054902681358016]",8
"[-0.02660703082345367,0.5449517382778131]",0
"[0.18052230734731278,0.20670373687424756]",4
"[-0.09153302893650783,0.39859609408648594]",6
"[0.1779295121838381,0.0959628125954465]",4
"[0.21360672157346244,0.3243593594271821]",3
"[0.26000838273435867,0.33899465253755656]",3
"[0.02142922599385804,0.0607098809578125]",11
"[0.5040273446462612,0.31576194756914294]",2
"[0.035147249762817856,0.649466599325345]",18
"[-0.005027118762850457,0.40758297105093794]",5
"[0.037941639936601886,0.010783455878082913]",11
"[-0.233848182550523,0.5068553206273851]",10
"[-0.29823177498271974,0.07623498659066849]",1
"[0.015854534753193872,0.3122404282123206]",0
"[0.04739720875208063,0.06999316749502929]",11
"[-0.047554340455594285,0.443858054077514]",17
"[-0.1861772691314986,0.37461935326033646]",5
"[0.12453462533328297,0.2642543344574617]",15
"[0.23343496186549706,0.11546504643049206]",3
"[0.06289614322614351,0.488586848834478]",8
"[-0.10209088275236089,0.34758953314873836]",8
"[0.27859930944352335,0.28086510577039775]",7
"[-0.06915197265086595,0.2034896447201807]",0
"[-0.15534756219337104,0.3238494143264056]",5
"[0.04861202220392859,0.26566564271515203]",17
"[-0.24950529917391567,0.23531114662515748]",8
"[-0.3741577096273141,0.4451943569715921]",10
"[-0.4540095310373231,0.3991360252784264]",1
"[0.24383893492747966,0.028336811393985716]",15
"[-0.42045288007821324,0.21058768907074996]",1
"[-0.32007509332332507,0.21532262516081177]",1
"[-0.02367179275743103,0.39595338830011884]",17
"[0.17301633517416815,0.18611441001357615]",15
"[0.058053009165641156,0.0026815793333209957]",15
"[0.04865363526372226,0.07407679091438124]",11
"[0.34779199339555344,0.36007649372827377]",2
"[-0.0798117696166381,0.18134697890712756]",5
"[-0.09285827135656459,0.2688521485111045]",17
"[0.24290677760344534,-0.03681274463841126]",4
"[0.3574681819401339,0.4054745022736466]",12
"[0.1961962778261861,0.10060012051276018]",4
"[0.08022451727368332,0.1542209905718425]",15
"[0.16494478251395606,0.3615325989370455]",17
"[0.18284757184367595,0.23597192101572684]",4
"[0.1758067070752577,0.10406312446722452]",11
"[0.03145871613710275,0.27651031466378206]",0
"[0.032525327607552126,0.25699135386219185]",17
"[-0.157262889611182,0.4756875359306365]",8
"[0.20130931146180042,0.14737373039453855]",4
"[-0.14330049262142136,0.4215388821625117]",8
"[0.07884208682567766,0.3519406512244799]",7
"[-0.09718824311440068,-0.010792255611974937]",8
"[0.4653403772654846,0.07052172489939706]",12
"[0.185056152965826,0.44500230498181953]",6
"[0.26123737695841637,0.614999791304654]",18
"[-0.13871965228506655,0.40726738602866347]",10
"[0.06437601044004994,0.25949886147570217]",17
"[0.0744433697327739,0.3885605943364141]",0
"[-0.1638504040995741,0.2273599152544494]",5
"[0.21258397459157594,0.24555102358618697]",4
"[-0.1331898800211076,0.5207096635819858]",17
"[0.10583997868778047,0.20957536545650285]",0
"[0.08548676333303384,-0.007466024375360817]",11
"[0.1094131538656461,0.10530735526314039]",4
"[-0.0394055404651201,0.43027392337203324]",8
"[0.18088264282006616,0.11412217367402591]",3
"[-0.07840393860438535,0.6390274338264323]",0
"[-0.1750630052761315,0.26054829325411794]",0
"[0.3246547842333694,0.2713879898327026]",2
"[0.2596076486294742,0.29959624062834067]",7
"[-0.18756483808938326,0.4255716032628594]",8
"[-9.644596681349354E-4,0.0017070433103389925]",11
"[0.4322429445231737,0.2890874986090891]",2
"[0.3079765556831092,0.2690614054613836]",3
"[0.24168483640891608,0.3250600833402115]",6
"[0.13917533035216012,0.2365357021307564]",15
"[0.30013239516234214,0.14606113397701254]",4
"[-0.06048243404744427,0.16771980583760596]",1
"[0.1914896621795869,0.13553901309223726]",3
"[-0.12415828588124525,0.5405542421138388]",10
"[0.04114378657915385,0.012406651568116288]",4
"[-0.023787358375373574,0.1768103432896159]",17
"[0.12196148787137467,0.14523229554231243]",3
"[0.38782902217283166,0.2672905352834325]",2
"[0.07633976266992949,0.24820289077378446]",0
"[0.15356275520087495,0.09097290474153233]",3
"[0.37663860539802246,0.06697740462475005]",4
"[0.30282454792049324,0.4924575000972329]",2
"[-0.16920574969565993,0.13880839665585382]",5
"[-0.042710460323869354,0.07690281226066947]",8
"[0.1013887434576484,0.7225824537629676]",18
"[0.04113022185139226,0.1634226119213011]",6
"[0.15189220549201302,0.5782497573250346]",0
"[0.043809214875512495,0.09078482527972374]",11
"[0.3912232201614429,0.4183136146823778]",2
"[-0.008764468305615836,0.47514376708131967]",8
"[0.2623662975356112,0.26376478255110003]",7
"[0.2772638768467403,0.125131361941511]",4
"[0.4677365389577909,0.39408573857801843]",2
"[0.40349632270246655,0.152388225364964]",3
"[0.08620400394666668,0.2521893702352901]",0
"[-0.04611806608830776,0.41462371289925265]",0
"[-0.06815022031231122,-0.013362289404134475]",11
"[-0.12566063465503458,0.34745832781495745]",5
"[0.3232837889889147,0.14706557963323036]",2
"[0.12257441361879028,0.3648400385074573]",0
"[0.23129372859699948,-0.029226005316898847]",3
"[-0.46042353014724113,0.3173498067632012]",5
"[0.18071900080237374,0.01933284755238371]",4
"[0.008497106047525585,-0.1058341717510301]",11
"[0.09379964079144068,0.26370774240564343]",0
"[0.15354087041995795,0.43896444450671174]",0
"[-0.23124504906285423,0.28358139612860733]",1
"[0.149996144407425,-0.07687079302409827]",3
"[0.223351075995596,0.20283565085136884]",7
"[0.40059595263504455,0.15993259350892713]",3
"[0.11767733366267788,0.11936993429032985]",7
"[0.2142857394599791,0.4469269522554472]",2
"[0.13011127249526286,0.011241202533452982]",11
"[0.02121729391756584,0.07110683890795916]",6
"[-0.2302695621329568,0.24136884543658751]",8
"[0.19229039686492486,-0.042596296019882726]",7
"[0.37394912974702865,0.514164608215907]",3
"[0.22962725833022313,-0.04622439294173575]",4
"[0.2984906564829198,0.04204269667139174]",4
"[0.04032374688340834,0.2714991462832346]",0
"[-0.17314138285789915,0.48987100916889237]",5
"[0.004225902900323292,0.34229181179242374]",0
"[-0.015102737582096848,0.4162213464167464]",0
"[-0.058385243277037195,0.18230552616472478]",11
"[0.07721557333971496,0.1790623894564122]",8
"[-0.039152246007239544,0.2359222809510611]",17
"[0.1295698336322135,0.13956340587790134]",4
"[0.19065000666083115,0.12927527679137935]",11
"[0.0571252600281498,0.03411632009849014]",11
"[0.04709778409802631,0.3340005367609846]",8
"[-0.40106018221757356,0.5776881092491892]",10
"[0.09501443854887778,0.42596388423044046]",0
"[-0.04288961235743764,0.14476172204576832]",15
"[0.1284983331961398,0.17241318334563402]",4
"[-0.035764424061560836,0.18480711712885542]",6
"[-0.08883913086440434,0.2891332817135793]",17
"[-0.014595153068173994,0.21181876155621662]",5
"[-0.041854009775614834,-0.09162076804635655]",11
"[-0.03703141294934846,0.1927384805798119]",17
"[0.18930828059956117,0.03322581843541726]",15
"[0.0391639763621712,0.15262636048497524]",8
"[-0.09122214259975744,0.3877290452803657]",10
"[-0.047158906166738956,0.5658914276105147]",0
